phenocode	phenotype	category	num_cases	num_controls	path_bucket	path_https
D3_THROMBOCYTOPENIANAS	Thrombocytopenia, unspecified	III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism (D3_)	2052	405762	gs://finngen-public-data-r10/summary_stats/finngen_R10_D3_THROMBOCYTOPENIANAS.gz	https://storage.googleapis.com/finngen-public-data-r10/summary_stats/finngen_R10_D3_THROMBOCYTOPENIANAS.gz
D3_SPLEENNAS	Other and unspecified diseases of spleen	III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism (D3_)	110	404739	gs://finngen-public-data-r10/summary_stats/finngen_R10_D3_SPLEENNAS.gz	https://storage.googleapis.com/finngen-public-data-r10/summary_stats/finngen_R10_D3_SPLEENNAS.gz
D3_SIDEROANASCND	Secondary sideroblastic anaemia	III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism (D3_)	86	395813	gs://finngen-public-data-r10/summary_stats/finngen_R10_D3_SIDEROANASCND.gz	https://storage.googleapis.com/finngen-public-data-r10/summary_stats/finngen_R10_D3_SIDEROANASCND.gz
D3_SIDEROANAMIEAOTHER	Other sideroblastic anaemias	III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism (D3_)	111	395813	gs://finngen-public-data-r10/summary_stats/finngen_R10_D3_SIDEROANAMIEAOTHER.gz	https://storage.googleapis.com/finngen-public-data-r10/summary_stats/finngen_R10_D3_SIDEROANAMIEAOTHER.gz
D3_SIDEROANAEMIAHERED	Hereditary sideroblastic anaemia	III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism (D3_)	108	395813	gs://finngen-public-data-r10/summary_stats/finngen_R10_D3_SIDEROANAEMIAHERED.gz	https://storage.googleapis.com/finngen-public-data-r10/summary_stats/finngen_R10_D3_SIDEROANAEMIAHERED.gz
D3_SICKLECELLDIS	Sickle-cell disorders	III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism (D3_)	56	411270	gs://finngen-public-data-r10/summary_stats/finngen_R10_D3_SICKLECELLDIS.gz	https://storage.googleapis.com/finngen-public-data-r10/summary_stats/finngen_R10_D3_SICKLECELLDIS.gz
D3_SCNDTHROMBOCYTOPENIA	Secondary thrombocytopenia	III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism (D3_)	330	405762	gs://finngen-public-data-r10/summary_stats/finngen_R10_D3_SCNDTHROMBOCYTOPENIA.gz	https://storage.googleapis.com/finngen-public-data-r10/summary_stats/finngen_R10_D3_SCNDTHROMBOCYTOPENIA.gz
D3_SCIDA	Severe combined immunodeficiency [SCID] with reticular dysgenesis	III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism (D3_)	93	405620	gs://finngen-public-data-r10/summary_stats/finngen_R10_D3_SCIDA.gz	https://storage.googleapis.com/finngen-public-data-r10/summary_stats/finngen_R10_D3_SCIDA.gz
D3_QUALIPATELETDEF	Qualitative platelet defects	III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism (D3_)	117	405762	gs://finngen-public-data-r10/summary_stats/finngen_R10_D3_QUALIPATELETDEF.gz	https://storage.googleapis.com/finngen-public-data-r10/summary_stats/finngen_R10_D3_QUALIPATELETDEF.gz
D3_PURPURA_AND3_OTHER_HAEMORRHAGIC	Purpura and other haemorrhagic conditions	III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism (D3_)	4297	405762	gs://finngen-public-data-r10/summary_stats/finngen_R10_D3_PURPURA_AND3_OTHER_HAEMORRHAGIC.gz	https://storage.googleapis.com/finngen-public-data-r10/summary_stats/finngen_R10_D3_PURPURA_AND3_OTHER_HAEMORRHAGIC.gz
D3_OTHNONTHROMBOCYTOPENPURPURA	Other nonthrombocytopenic purpura	III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism (D3_)	245	405762	gs://finngen-public-data-r10/summary_stats/finngen_R10_D3_OTHNONTHROMBOCYTOPENPURPURA.gz	https://storage.googleapis.com/finngen-public-data-r10/summary_stats/finngen_R10_D3_OTHNONTHROMBOCYTOPENPURPURA.gz
D3_OTHERWHITECELL	Other disorders of white blood cells	III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism (D3_)	1614	404739	gs://finngen-public-data-r10/summary_stats/finngen_R10_D3_OTHERWHITECELL.gz	https://storage.googleapis.com/finngen-public-data-r10/summary_stats/finngen_R10_D3_OTHERWHITECELL.gz
D3_OTHERAPLASTICANAEMIA	Other and unspecified aplastic anaemias	III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism (D3_)	317	395813	gs://finngen-public-data-r10/summary_stats/finngen_R10_D3_OTHERAPLASTICANAEMIA.gz	https://storage.googleapis.com/finngen-public-data-r10/summary_stats/finngen_R10_D3_OTHERAPLASTICANAEMIA.gz
D3_OTHDISLYMPHORETANDRETICULOHIST	Other specified diseases with participation of lymphoreticular and reticulohistiocytic tissue	III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism (D3_)	89	404739	gs://finngen-public-data-r10/summary_stats/finngen_R10_D3_OTHDISLYMPHORETANDRETICULOHIST.gz	https://storage.googleapis.com/finngen-public-data-r10/summary_stats/finngen_R10_D3_OTHDISLYMPHORETANDRETICULOHIST.gz
D3_NUTRIANAEMIAOTHER	Other nutritional anaemias	III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism (D3_)	300	393684	gs://finngen-public-data-r10/summary_stats/finngen_R10_D3_NUTRIANAEMIAOTHER.gz	https://storage.googleapis.com/finngen-public-data-r10/summary_stats/finngen_R10_D3_NUTRIANAEMIAOTHER.gz
D3_NONAIHA_OTHER	Haemolytic-uraemic syndrome	III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism (D3_)	70	411270	gs://finngen-public-data-r10/summary_stats/finngen_R10_D3_NONAIHA_OTHER.gz	https://storage.googleapis.com/finngen-public-data-r10/summary_stats/finngen_R10_D3_NONAIHA_OTHER.gz
D3_NEFELOF	Nezelof syndrome	III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism (D3_)	133	405620	gs://finngen-public-data-r10/summary_stats/finngen_R10_D3_NEFELOF.gz	https://storage.googleapis.com/finngen-public-data-r10/summary_stats/finngen_R10_D3_NEFELOF.gz
D3_KELA_IMMUDEF	Kela reimbursement Agammaglobulinemia (D80-84)	III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism (D3_)	233	405620	gs://finngen-public-data-r10/summary_stats/finngen_R10_D3_KELA_IMMUDEF.gz	https://storage.googleapis.com/finngen-public-data-r10/summary_stats/finngen_R10_D3_KELA_IMMUDEF.gz
D3_IMMUDEFWITHMAJORDEF	Immunodeficiency associated with other major defects	III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism (D3_)	72	405620	gs://finngen-public-data-r10/summary_stats/finngen_R10_D3_IMMUDEFWITHMAJORDEF.gz	https://storage.googleapis.com/finngen-public-data-r10/summary_stats/finngen_R10_D3_IMMUDEFWITHMAJORDEF.gz
D3_IMMUDEFNAS	Other or unspecified immunodeficiency	III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism (D3_)	104	405620	gs://finngen-public-data-r10/summary_stats/finngen_R10_D3_IMMUDEFNAS.gz	https://storage.googleapis.com/finngen-public-data-r10/summary_stats/finngen_R10_D3_IMMUDEFNAS.gz
D3_IMMUDEFANTIBODYNAS	Other and unspecified immunodeficiencies with predominantly antibody defects	III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism (D3_)	357	405620	gs://finngen-public-data-r10/summary_stats/finngen_R10_D3_IMMUDEFANTIBODYNAS.gz	https://storage.googleapis.com/finngen-public-data-r10/summary_stats/finngen_R10_D3_IMMUDEFANTIBODYNAS.gz
D3_IMMUDEF	Immunodeficiencies	III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism (D3_)	1464	410717	gs://finngen-public-data-r10/summary_stats/finngen_R10_D3_IMMUDEF.gz	https://storage.googleapis.com/finngen-public-data-r10/summary_stats/finngen_R10_D3_IMMUDEF.gz
D3_HYPERSPLENISM	Hypersplenism	III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism (D3_)	112	404739	gs://finngen-public-data-r10/summary_stats/finngen_R10_D3_HYPERSPLENISM.gz	https://storage.googleapis.com/finngen-public-data-r10/summary_stats/finngen_R10_D3_HYPERSPLENISM.gz
D3_HEREDFVIIIDEF	Hereditary factor VIII deficiency	III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism (D3_)	80	405762	gs://finngen-public-data-r10/summary_stats/finngen_R10_D3_HEREDFVIIIDEF.gz	https://storage.googleapis.com/finngen-public-data-r10/summary_stats/finngen_R10_D3_HEREDFVIIIDEF.gz
D3_HAEMORRHAGICNAS	Other and unspecified haemorrhagic conditions	III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism (D3_)	441	405762	gs://finngen-public-data-r10/summary_stats/finngen_R10_D3_HAEMORRHAGICNAS.gz	https://storage.googleapis.com/finngen-public-data-r10/summary_stats/finngen_R10_D3_HAEMORRHAGICNAS.gz
D3_HAEMORRHAGCIRGUANTICO	Haemorrhagic disorder due to circulating anticoagulants	III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism (D3_)	308	405762	gs://finngen-public-data-r10/summary_stats/finngen_R10_D3_HAEMORRHAGCIRGUANTICO.gz	https://storage.googleapis.com/finngen-public-data-r10/summary_stats/finngen_R10_D3_HAEMORRHAGCIRGUANTICO.gz
D3_FAMIERYTHROCYTOCIS	Familial erythrocytosis	III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism (D3_)	151	404739	gs://finngen-public-data-r10/summary_stats/finngen_R10_D3_FAMIERYTHROCYTOCIS.gz	https://storage.googleapis.com/finngen-public-data-r10/summary_stats/finngen_R10_D3_FAMIERYTHROCYTOCIS.gz
D3_DISSEINTRAVASCCOAG	Disseminated intravascular coagulation [defibrination syndrome]	III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism (D3_)	90	405762	gs://finngen-public-data-r10/summary_stats/finngen_R10_D3_DISSEINTRAVASCCOAG.gz	https://storage.googleapis.com/finngen-public-data-r10/summary_stats/finngen_R10_D3_DISSEINTRAVASCCOAG.gz
D3_DEF_IIGA	Selective deficiency of immunoglobulin A [IgA]y	III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism (D3_)	126	405620	gs://finngen-public-data-r10/summary_stats/finngen_R10_D3_DEF_IIGA.gz	https://storage.googleapis.com/finngen-public-data-r10/summary_stats/finngen_R10_D3_DEF_IIGA.gz
D3_CYSTSPLEEN	Cyst of spleen	III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism (D3_)	53	404739	gs://finngen-public-data-r10/summary_stats/finngen_R10_D3_CYSTSPLEEN.gz	https://storage.googleapis.com/finngen-public-data-r10/summary_stats/finngen_R10_D3_CYSTSPLEEN.gz
D3_CVID_BCELL	Common variable immunodeficiency with predominant abnormalities of B-cell numbers and function	III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism (D3_)	72	405620	gs://finngen-public-data-r10/summary_stats/finngen_R10_D3_CVID_BCELL.gz	https://storage.googleapis.com/finngen-public-data-r10/summary_stats/finngen_R10_D3_CVID_BCELL.gz
D3_CVIDNAS	Other or unspecified common variable immunodeficiency	III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism (D3_)	96	405620	gs://finngen-public-data-r10/summary_stats/finngen_R10_D3_CVIDNAS.gz	https://storage.googleapis.com/finngen-public-data-r10/summary_stats/finngen_R10_D3_CVIDNAS.gz
D3_CVID	Common variable immunodeficiency	III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism (D3_)	184	405620	gs://finngen-public-data-r10/summary_stats/finngen_R10_D3_CVID.gz	https://storage.googleapis.com/finngen-public-data-r10/summary_stats/finngen_R10_D3_CVID.gz
D3_COMPLEMENTDEF	Defects in the complement system	III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism (D3_)	186	405620	gs://finngen-public-data-r10/summary_stats/finngen_R10_D3_COMPLEMENTDEF.gz	https://storage.googleapis.com/finngen-public-data-r10/summary_stats/finngen_R10_D3_COMPLEMENTDEF.gz
D3_COMBIMMUDEF	Combined immunodeficiencies	III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism (D3_)	334	405620	gs://finngen-public-data-r10/summary_stats/finngen_R10_D3_COMBIMMUDEF.gz	https://storage.googleapis.com/finngen-public-data-r10/summary_stats/finngen_R10_D3_COMBIMMUDEF.gz
D3_BLOODNAS	Other and unspecified diseases of blood and blood-forming organs	III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism (D3_)	705	404739	gs://finngen-public-data-r10/summary_stats/finngen_R10_D3_BLOODNAS.gz	https://storage.googleapis.com/finngen-public-data-r10/summary_stats/finngen_R10_D3_BLOODNAS.gz
D3_ANAEMIA_FOLATEDEF	Folate deficiency anaemia	III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism (D3_)	202	393684	gs://finngen-public-data-r10/summary_stats/finngen_R10_D3_ANAEMIA_FOLATEDEF.gz	https://storage.googleapis.com/finngen-public-data-r10/summary_stats/finngen_R10_D3_ANAEMIA_FOLATEDEF.gz
D3_ANAEMIAINCHRONICDISEASE	Anaemia in chronic diseases classified elsewhere	III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism (D3_)	627	395813	gs://finngen-public-data-r10/summary_stats/finngen_R10_D3_ANAEMIAINCHRONICDISEASE.gz	https://storage.googleapis.com/finngen-public-data-r10/summary_stats/finngen_R10_D3_ANAEMIAINCHRONICDISEASE.gz
D3_ACUTEPOSTBLEEDANAEMIA	Acute posthaemorrhagic anaemia	III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism (D3_)	1057	395813	gs://finngen-public-data-r10/summary_stats/finngen_R10_D3_ACUTEPOSTBLEEDANAEMIA.gz	https://storage.googleapis.com/finngen-public-data-r10/summary_stats/finngen_R10_D3_ACUTEPOSTBLEEDANAEMIA.gz
D3_ACQPUREREDCLLAPLASIA	Acquired pure red cell aplasia [erythroblastopenia]	III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism (D3_)	133	395813	gs://finngen-public-data-r10/summary_stats/finngen_R10_D3_ACQPUREREDCLLAPLASIA.gz	https://storage.googleapis.com/finngen-public-data-r10/summary_stats/finngen_R10_D3_ACQPUREREDCLLAPLASIA.gz
COPD_OPPORTUNIST_INFECTIONS	COPD related to chronic (opportunist) infections	COPD and related endpoints	649	393004	gs://finngen-public-data-r10/summary_stats/finngen_R10_COPD_OPPORTUNIST_INFECTIONS.gz	https://storage.googleapis.com/finngen-public-data-r10/summary_stats/finngen_R10_COPD_OPPORTUNIST_INFECTIONS.gz
COLONPSEUDOP	Pseudopolyposis of colon	Gastrointestinal endpoints	82	392974	gs://finngen-public-data-r10/summary_stats/finngen_R10_COLONPSEUDOP.gz	https://storage.googleapis.com/finngen-public-data-r10/summary_stats/finngen_R10_COLONPSEUDOP.gz
CMV_NOS	Other/unspecified cytomegaloviral diseases	I Certain infectious and parasitic diseases (AB1_)	487	411593	gs://finngen-public-data-r10/summary_stats/finngen_R10_CMV_NOS.gz	https://storage.googleapis.com/finngen-public-data-r10/summary_stats/finngen_R10_CMV_NOS.gz
CML	Chronic myeloid leukaemia [CML], BCR/ABL-positive	Other, not yet classified endpoints (same as #MISC)	258	409880	gs://finngen-public-data-r10/summary_stats/finngen_R10_CML.gz	https://storage.googleapis.com/finngen-public-data-r10/summary_stats/finngen_R10_CML.gz
CHRYSTAL_NOS	Other/unspecified crystal arthropathies	Rheuma endpoints	145	411689	gs://finngen-public-data-r10/summary_stats/finngen_R10_CHRYSTAL_NOS.gz	https://storage.googleapis.com/finngen-public-data-r10/summary_stats/finngen_R10_CHRYSTAL_NOS.gz
CHIRBIL_NAS	Biliary cirrhosis, NAS	Gastrointestinal endpoints	78	412103	gs://finngen-public-data-r10/summary_stats/finngen_R10_CHIRBIL_NAS.gz	https://storage.googleapis.com/finngen-public-data-r10/summary_stats/finngen_R10_CHIRBIL_NAS.gz
CD2_TNK_LYMPHOMA_EXALLC	Mature T/NK-cell lymphomas (controls excluding all cancers)	II Neoplasms from hospital discharges (CD2_)	363	324650	gs://finngen-public-data-r10/summary_stats/finngen_R10_CD2_TNK_LYMPHOMA_EXALLC.gz	https://storage.googleapis.com/finngen-public-data-r10/summary_stats/finngen_R10_CD2_TNK_LYMPHOMA_EXALLC.gz
CD2_PRIMARY_LYMPHOID_HEMATOPOIETIC_NAS_EXALLC	Other and unspecified malignant neoplasms of lymphoid, haematopoietic and related tissue (controls excluding all cancers)	II Neoplasms from hospital discharges (CD2_)	261	324650	gs://finngen-public-data-r10/summary_stats/finngen_R10_CD2_PRIMARY_LYMPHOID_HEMATOPOIETIC_NAS_EXALLC.gz	https://storage.googleapis.com/finngen-public-data-r10/summary_stats/finngen_R10_CD2_PRIMARY_LYMPHOID_HEMATOPOIETIC_NAS_EXALLC.gz
CD2_OTHER_LEUKAEMIA_SPECIFIED_EXALLC	Other leukaemias of specified cell type (controls excluding all cancers)	II Neoplasms from hospital discharges (CD2_)	67	324650	gs://finngen-public-data-r10/summary_stats/finngen_R10_CD2_OTHER_LEUKAEMIA_SPECIFIED_EXALLC.gz	https://storage.googleapis.com/finngen-public-data-r10/summary_stats/finngen_R10_CD2_OTHER_LEUKAEMIA_SPECIFIED_EXALLC.gz
CD2_MYELOID_LEUKAEMIA_EXALLC	Myeloid leukaemia (controls excluding all cancers)	II Neoplasms from hospital discharges (CD2_)	734	324650	gs://finngen-public-data-r10/summary_stats/finngen_R10_CD2_MYELOID_LEUKAEMIA_EXALLC.gz	https://storage.googleapis.com/finngen-public-data-r10/summary_stats/finngen_R10_CD2_MYELOID_LEUKAEMIA_EXALLC.gz
CD2_MULTIPLE_MYELOMA_PLASMA_CELL_EXALLC	Multiple myeloma and malignant plasma cell neoplasms (controls excluding all cancers)	II Neoplasms from hospital discharges (CD2_)	1337	324650	gs://finngen-public-data-r10/summary_stats/finngen_R10_CD2_MULTIPLE_MYELOMA_PLASMA_CELL_EXALLC.gz	https://storage.googleapis.com/finngen-public-data-r10/summary_stats/finngen_R10_CD2_MULTIPLE_MYELOMA_PLASMA_CELL_EXALLC.gz
CD2_MONOCYTIC_LEUKAEMIA_EXALLC	Monocytic leukaemia (controls excluding all cancers)	II Neoplasms from hospital discharges (CD2_)	85	324650	gs://finngen-public-data-r10/summary_stats/finngen_R10_CD2_MONOCYTIC_LEUKAEMIA_EXALLC.gz	https://storage.googleapis.com/finngen-public-data-r10/summary_stats/finngen_R10_CD2_MONOCYTIC_LEUKAEMIA_EXALLC.gz
CD2_LEUKAEMIA_NAS_EXALLC	Leukaemia of unspecified cell type (controls excluding all cancers)	II Neoplasms from hospital discharges (CD2_)	239	324650	gs://finngen-public-data-r10/summary_stats/finngen_R10_CD2_LEUKAEMIA_NAS_EXALLC.gz	https://storage.googleapis.com/finngen-public-data-r10/summary_stats/finngen_R10_CD2_LEUKAEMIA_NAS_EXALLC.gz
CD2_INSITU_VULVA_EXALLC	Carcinoma in situ of vulva (controls excluding all cancers)	II Neoplasms from hospital discharges (CD2_)	162	182832	gs://finngen-public-data-r10/summary_stats/finngen_R10_CD2_INSITU_VULVA_EXALLC.gz	https://storage.googleapis.com/finngen-public-data-r10/summary_stats/finngen_R10_CD2_INSITU_VULVA_EXALLC.gz
CD2_INSITU_VAGINA_EXALLC	Carcinoma in situ of vagina (controls excluding all cancers)	II Neoplasms from hospital discharges (CD2_)	85	182865	gs://finngen-public-data-r10/summary_stats/finngen_R10_CD2_INSITU_VAGINA_EXALLC.gz	https://storage.googleapis.com/finngen-public-data-r10/summary_stats/finngen_R10_CD2_INSITU_VAGINA_EXALLC.gz
